"MessageNumber","DiagnosisTypes","Timestamp","TimeElapsed","Module","Summary","UsbDevice","TransferData"
"6707","None","2017-08-02T01:46:48.3853088","0.0159660","UsbSpec","Interrupt In Transfer","2 ","00,08,03,20,30,30,30,30",
"6704","None","2017-08-02T01:46:48.3774294","0.0005468","UsbSpec","Control Out Transfer","2 ","08,03,18,00,C3,00,00,00",
"6703","None","2017-08-02T01:46:48.3773539","0.0159230","UsbSpec","Interrupt In Transfer","2 ","00,08,03,1C,30,30,30,30",
"6700","None","2017-08-02T01:46:48.3689441","0.0004855","UsbSpec","Control Out Transfer","2 ","08,03,14,00,C3,00,00,00",
"6699","None","2017-08-02T01:46:48.3688704","0.0164044","UsbSpec","Interrupt In Transfer","2 ","00,08,03,18,30,30,30,30",
"6696","None","2017-08-02T01:46:48.3609427","0.0005324","UsbSpec","Control Out Transfer","2 ","08,03,10,00,C3,00,00,00",
"6695","None","2017-08-02T01:46:48.3608729","0.0164482","UsbSpec","Interrupt In Transfer","2 ","00,08,03,14,30,30,30,30",
"6692","None","2017-08-02T01:46:48.3534244","0.0006158","UsbSpec","Control Out Transfer","2 ","08,03,0C,00,C3,00,00,00",
"6691","None","2017-08-02T01:46:48.3533511","0.0154865","UsbSpec","Interrupt In Transfer","2 ","00,08,03,10,30,30,30,30",
"6688","None","2017-08-02T01:46:48.3449786","0.0006177","UsbSpec","Control Out Transfer","2 ","08,03,08,00,C3,00,00,00",
"6687","None","2017-08-02T01:46:48.3449348","0.0159049","UsbSpec","Interrupt In Transfer","2 ","00,08,03,0C,30,30,30,30",
"6684","None","2017-08-02T01:46:48.3374126","0.0007764","UsbSpec","Control Out Transfer","2 ","08,03,04,00,C3,00,00,00",
"6683","None","2017-08-02T01:46:48.3373386","0.0159623","UsbSpec","Interrupt In Transfer","2 ","00,08,03,08,30,30,30,30",
"6680","None","2017-08-02T01:46:48.3292535","0.0007623","UsbSpec","Control Out Transfer","2 ","08,03,00,00,C3,00,00,00",
"6679","None","2017-08-02T01:46:48.3291795","0.0157244","UsbSpec","Interrupt In Transfer","2 ","00,08,03,04,30,30,30,30",
"6676","None","2017-08-02T01:46:48.3214149","0.0007797","UsbSpec","Control Out Transfer","2 ","08,02,FC,00,C3,00,00,00",
"6675","None","2017-08-02T01:46:48.3213390","0.0159653","UsbSpec","Interrupt In Transfer","2 ","00,08,03,00,30,30,30,30",
"6672","None","2017-08-02T01:46:48.3133951","0.0008027","UsbSpec","Control Out Transfer","2 ","08,02,F8,00,C3,00,00,00",
"6671","None","2017-08-02T01:46:48.3133200","0.0158248","UsbSpec","Interrupt In Transfer","2 ","00,08,02,FC,30,30,30,30",
"6668","None","2017-08-02T01:46:48.3054466","0.0006310","UsbSpec","Control Out Transfer","2 ","08,02,F4,00,C3,00,00,00",
"6667","None","2017-08-02T01:46:48.3053715","0.0159328","UsbSpec","Interrupt In Transfer","2 ","00,08,02,F8,30,30,30,30",
"6664","None","2017-08-02T01:46:48.2974363","0.0005920","UsbSpec","Control Out Transfer","2 ","08,02,F0,00,C3,00,00,00",
"6663","None","2017-08-02T01:46:48.2973732","0.0159132","UsbSpec","Interrupt In Transfer","2 ","00,08,02,F4,30,30,30,30",
"6660","None","2017-08-02T01:46:48.2894368","0.0006313","UsbSpec","Control Out Transfer","2 ","08,02,EC,00,C3,00,00,00",
"6659","None","2017-08-02T01:46:48.2893387","0.0159981","UsbSpec","Interrupt In Transfer","2 ","00,08,02,F0,30,30,30,30",
"6656","None","2017-08-02T01:46:48.2813774","0.0008299","UsbSpec","Control Out Transfer","2 ","08,02,E8,00,C3,00,00,00",
"6655","None","2017-08-02T01:46:48.2813041","0.0160008","UsbSpec","Interrupt In Transfer","2 ","00,08,02,EC,30,30,30,30",
"6652","None","2017-08-02T01:46:48.2734255","0.0007612","UsbSpec","Control Out Transfer","2 ","08,02,E4,00,C3,00,00,00",
"6651","None","2017-08-02T01:46:48.2733424","0.0159611","UsbSpec","Interrupt In Transfer","2 ","00,08,02,E8,30,30,30,30",
"6648","None","2017-08-02T01:46:48.2649786","0.0004796","UsbSpec","Control Out Transfer","2 ","08,02,E0,00,C3,00,00,00",
"6647","None","2017-08-02T01:46:48.2648846","0.0163851","UsbSpec","Interrupt In Transfer","2 ","00,08,02,E4,30,30,30,30",
"6644","None","2017-08-02T01:46:48.2574112","0.0006407","UsbSpec","Control Out Transfer","2 ","08,02,DC,00,C3,00,00,00",
"6643","None","2017-08-02T01:46:48.2573371","0.0159710","UsbSpec","Interrupt In Transfer","2 ","00,08,02,E0,30,30,30,30",
"6640","None","2017-08-02T01:46:48.2494132","0.0007809","UsbSpec","Control Out Transfer","2 ","08,02,D8,00,C3,00,00,00",
"6639","None","2017-08-02T01:46:48.2493396","0.0155141","UsbSpec","Interrupt In Transfer","2 ","00,08,02,DC,30,30,30,30",
"6636","None","2017-08-02T01:46:48.2409981","0.0004716","UsbSpec","Control Out Transfer","2 ","08,02,D4,00,C3,00,00,00",
"6635","None","2017-08-02T01:46:48.2409237","0.0163787","UsbSpec","Interrupt In Transfer","2 ","00,08,02,D8,30,30,30,30",
"6632","None","2017-08-02T01:46:48.2334231","0.0006147","UsbSpec","Control Out Transfer","2 ","08,02,D0,00,C3,00,00,00",
"6631","None","2017-08-02T01:46:48.2333396","0.0159656","UsbSpec","Interrupt In Transfer","2 ","00,08,02,D4,30,30,30,30",
"6628","None","2017-08-02T01:46:48.2250083","0.0006475","UsbSpec","Control Out Transfer","2 ","08,02,CC,00,C3,00,00,00",
"6627","None","2017-08-02T01:46:48.2249339","0.0159558","UsbSpec","Interrupt In Transfer","2 ","00,08,02,D0,30,30,30,30",
"6624","None","2017-08-02T01:46:48.2174295","0.0006071","UsbSpec","Control Out Transfer","2 ","08,02,C8,00,C3,00,00,00",
"6623","None","2017-08-02T01:46:48.2173566","0.0159486","UsbSpec","Interrupt In Transfer","2 ","00,08,02,CC,30,30,30,30",
"6620","None","2017-08-02T01:46:48.2091797","0.0005245","UsbSpec","Control Out Transfer","2 ","08,02,C4,00,C3,00,00,00",
"6619","None","2017-08-02T01:46:48.2090936","0.0158074","UsbSpec","Interrupt In Transfer","2 ","00,08,02,C8,30,30,30,30",
"6616","None","2017-08-02T01:46:48.2014491","0.0005958","UsbSpec","Control Out Transfer","2 ","08,02,C0,00,C3,00,00,00",
"6615","None","2017-08-02T01:46:48.2013744","0.0159305","UsbSpec","Interrupt In Transfer","2 ","00,08,02,C4,30,30,30,30",
"6612","None","2017-08-02T01:46:48.1934263","0.0005022","UsbSpec","Control Out Transfer","2 ","08,02,BC,00,C3,00,00,00",
"6611","None","2017-08-02T01:46:48.1933542","0.0156983","UsbSpec","Interrupt In Transfer","2 ","00,08,02,C0,30,30,30,30",
"6608","None","2017-08-02T01:46:48.1854132","0.0006438","UsbSpec","Control Out Transfer","2 ","08,02,B8,00,C3,00,00,00",
"6607","None","2017-08-02T01:46:48.1853385","0.0160011","UsbSpec","Interrupt In Transfer","2 ","00,08,02,BC,30,30,30,30",
"6604","None","2017-08-02T01:46:48.1774391","0.0004777","UsbSpec","Control Out Transfer","2 ","08,02,B4,00,C3,00,00,00",
"6603","None","2017-08-02T01:46:48.1773866","0.0159241","UsbSpec","Interrupt In Transfer","2 ","00,08,02,B8,30,30,30,30",
"6600","None","2017-08-02T01:46:48.1694148","0.0007880","UsbSpec","Control Out Transfer","2 ","08,02,B0,00,C3,00,00,00",
"6599","None","2017-08-02T01:46:48.1693396","0.0159653","UsbSpec","Interrupt In Transfer","2 ","00,08,02,B4,30,30,30,30",
"6596","None","2017-08-02T01:46:48.1609422","0.0005354","UsbSpec","Control Out Transfer","2 ","08,02,AC,00,C3,00,00,00",
"6595","None","2017-08-02T01:46:48.1608928","0.0164595","UsbSpec","Interrupt In Transfer","2 ","00,08,02,B0,30,30,30,30",
"6592","None","2017-08-02T01:46:48.1534219","0.0007760","UsbSpec","Control Out Transfer","2 ","08,02,A8,00,C3,00,00,00",
"6591","None","2017-08-02T01:46:48.1533483","0.0159570","UsbSpec","Interrupt In Transfer","2 ","00,08,02,AC,30,30,30,30",
"6588","None","2017-08-02T01:46:48.1451571","0.0007668","UsbSpec","Control Out Transfer","2 ","08,02,A4,00,C3,00,00,00",
"6587","None","2017-08-02T01:46:48.1450838","0.0157746","UsbSpec","Interrupt In Transfer","2 ","00,08,02,A8,30,30,30,30",
"6584","None","2017-08-02T01:46:48.1374359","0.0006189","UsbSpec","Control Out Transfer","2 ","08,02,A0,00,C3,00,00,00",
"6583","None","2017-08-02T01:46:48.1373725","0.0159331","UsbSpec","Interrupt In Transfer","2 ","00,08,02,A4,30,30,30,30",
"6580","None","2017-08-02T01:46:48.1292635","0.0005879","UsbSpec","Control Out Transfer","2 ","08,02,9C,00,C3,00,00,00",
"6579","None","2017-08-02T01:46:48.1291888","0.0158599","UsbSpec","Interrupt In Transfer","2 ","00,08,02,A0,30,30,30,30",
"6576","None","2017-08-02T01:46:48.1214404","0.0005887","UsbSpec","Control Out Transfer","2 ","08,02,98,00,C3,00,00,00",
"6575","None","2017-08-02T01:46:48.1213657","0.0159399","UsbSpec","Interrupt In Transfer","2 ","00,08,02,9C,30,30,30,30",
"6572","None","2017-08-02T01:46:48.1131540","0.0007582","UsbSpec","Control Out Transfer","2 ","08,02,94,00,C3,00,00,00",
"6571","None","2017-08-02T01:46:48.1130778","0.0160759","UsbSpec","Interrupt In Transfer","2 ","00,08,02,98,30,30,30,30",
"6568","None","2017-08-02T01:46:48.1054250","0.0007642","UsbSpec","Control Out Transfer","2 ","08,02,90,00,C3,00,00,00",
"6567","None","2017-08-02T01:46:48.1053479","0.0159834","UsbSpec","Interrupt In Transfer","2 ","00,08,02,94,30,30,30,30",
"6564","None","2017-08-02T01:46:48.0969906","0.0004780","UsbSpec","Control Out Transfer","2 ","08,02,8C,00,C3,00,00,00",
"6563","None","2017-08-02T01:46:48.0969177","0.0161159","UsbSpec","Interrupt In Transfer","2 ","00,08,02,90,30,30,30,30",
"6560","None","2017-08-02T01:46:48.0894159","0.0007782","UsbSpec","Control Out Transfer","2 ","08,02,88,00,C3,00,00,00",
"6559","None","2017-08-02T01:46:48.0893400","0.0159732","UsbSpec","Interrupt In Transfer","2 ","00,08,02,8C,30,30,30,30",
"6556","None","2017-08-02T01:46:48.0814135","0.0006577","UsbSpec","Control Out Transfer","2 ","08,02,84,00,C3,00,00,00",
"6555","None","2017-08-02T01:46:48.0813372","0.0155235","UsbSpec","Interrupt In Transfer","2 ","00,08,02,88,30,30,30,30",
"6552","None","2017-08-02T01:46:48.0734246","0.0007665","UsbSpec","Control Out Transfer","2 ","08,02,80,00,C3,00,00,00",
"6551","None","2017-08-02T01:46:48.0733498","0.0159551","UsbSpec","Interrupt In Transfer","2 ","00,08,02,84,30,30,30,30",
"6548","None","2017-08-02T01:46:48.0654146","0.0006305","UsbSpec","Control Out Transfer","2 ","08,02,7C,00,C3,00,00,00",
"6547","None","2017-08-02T01:46:48.0653379","0.0159649","UsbSpec","Interrupt In Transfer","2 ","00,08,02,80,30,30,30,30",
"6544","None","2017-08-02T01:46:48.0574503","0.0006196","UsbSpec","Control Out Transfer","2 ","08,02,78,00,C3,00,00,00",
"6543","None","2017-08-02T01:46:48.0573740","0.0159317","UsbSpec","Interrupt In Transfer","2 ","00,08,02,7C,30,30,30,30",
"6540","None","2017-08-02T01:46:48.0490079","0.0004818","UsbSpec","Control Out Transfer","2 ","08,02,74,00,C3,00,00,00",
"6539","None","2017-08-02T01:46:48.0489207","0.0163829","UsbSpec","Interrupt In Transfer","2 ","00,08,02,78,30,30,30,30",
"6536","None","2017-08-02T01:46:48.0410153","0.0006400","UsbSpec","Control Out Transfer","2 ","08,02,70,00,C3,00,00,00",
"6535","None","2017-08-02T01:46:48.0409330","0.0163825","UsbSpec","Interrupt In Transfer","2 ","00,08,02,74,30,30,30,30",
"6532","None","2017-08-02T01:46:48.0334433","0.0006279","UsbSpec","Control Out Transfer","2 ","08,02,6C,00,C3,00,00,00",
"6531","None","2017-08-02T01:46:48.0333746","0.0154857","UsbSpec","Interrupt In Transfer","2 ","00,08,02,70,30,30,30,30",
"6528","None","2017-08-02T01:46:48.0249579","0.0004871","UsbSpec","Control Out Transfer","2 ","08,02,68,00,C3,00,00,00",
"6527","None","2017-08-02T01:46:48.0248764","0.0160185","UsbSpec","Interrupt In Transfer","2 ","00,08,02,6C,30,30,30,30",
"6524","None","2017-08-02T01:46:48.0174282","0.0005890","UsbSpec","Control Out Transfer","2 ","08,02,64,00,C3,00,00,00",
"6523","None","2017-08-02T01:46:48.0173395","0.0159637","UsbSpec","Interrupt In Transfer","2 ","00,08,02,68,30,30,30,30",
"6520","None","2017-08-02T01:46:48.0091395","0.0005124","UsbSpec","Control Out Transfer","2 ","08,02,60,00,C3,00,00,00",
"6519","None","2017-08-02T01:46:48.0090463","0.0157972","UsbSpec","Interrupt In Transfer","2 ","00,08,02,64,30,30,30,30",
"6516","None","2017-08-02T01:46:48.0014433","0.0006136","UsbSpec","Control Out Transfer","2 ","08,02,5C,00,C3,00,00,00",
"6515","None","2017-08-02T01:46:48.0013380","0.0159671","UsbSpec","Interrupt In Transfer","2 ","00,08,02,60,30,30,30,30",
"6512","None","2017-08-02T01:46:47.9934680","0.0005634","UsbSpec","Control Out Transfer","2 ","08,02,58,00,C3,00,00,00",
"6511","None","2017-08-02T01:46:47.9933921","0.0156194","UsbSpec","Interrupt In Transfer","2 ","00,08,02,5C,30,30,30,30",
"6508","None","2017-08-02T01:46:47.9854459","0.0005823","UsbSpec","Control Out Transfer","2 ","08,02,54,00,C3,00,00,00",
"6507","None","2017-08-02T01:46:47.9853727","0.0159305","UsbSpec","Interrupt In Transfer","2 ","00,08,02,58,DB,01,D6,26",
"6504","None","2017-08-02T01:46:47.9775379","0.0006120","UsbSpec","Control Out Transfer","2 ","08,02,50,00,C3,00,00,00",
"6503","None","2017-08-02T01:46:47.9774129","0.0158969","UsbSpec","Interrupt In Transfer","2 ","00,08,02,54,9F,41,D4,05",
"6500","None","2017-08-02T01:46:47.9692001","0.0006208","UsbSpec","Control Out Transfer","2 ","08,02,4C,00,C3,00,00,00",
"6499","None","2017-08-02T01:46:47.9691246","0.0162134","UsbSpec","Interrupt In Transfer","2 ","00,08,02,50,DF,45,16,BF",
"6496","None","2017-08-02T01:46:47.9610678","0.0005154","UsbSpec","Control Out Transfer","2 ","08,02,48,00,C3,00,00,00",
"6495","None","2017-08-02T01:46:47.9609436","0.0164357","UsbSpec","Interrupt In Transfer","2 ","00,08,02,4C,A7,26,4C,71",
"6492","None","2017-08-02T01:46:47.9534157","0.0006446","UsbSpec","Control Out Transfer","2 ","08,02,44,00,C3,00,00,00",
"6491","None","2017-08-02T01:46:47.9533406","0.0157489","UsbSpec","Interrupt In Transfer","2 ","00,08,02,48,98,0A,8C,19",
"6488","None","2017-08-02T01:46:47.9449961","0.0004938","UsbSpec","Control Out Transfer","2 ","08,02,40,00,C3,00,00,00",
"6487","None","2017-08-02T01:46:47.9448854","0.0160249","UsbSpec","Interrupt In Transfer","2 ","00,08,02,44,7B,80,6F,43",
"6484","None","2017-08-02T01:46:47.9374169","0.0006120","UsbSpec","Control Out Transfer","2 ","08,02,3C,00,C3,00,00,00",
"6483","None","2017-08-02T01:46:47.9373421","0.0159641","UsbSpec","Interrupt In Transfer","2 ","00,08,02,40,5B,A5,41,46",
"6480","None","2017-08-02T01:46:47.9290293","0.0005414","UsbSpec","Control Out Transfer","2 ","08,02,38,00,C3,00,00,00",
"6479","None","2017-08-02T01:46:47.9289447","0.0158916","UsbSpec","Interrupt In Transfer","2 ","00,08,02,3C,65,0C,A0,26",
"6476","None","2017-08-02T01:46:47.9214056","0.0006505","UsbSpec","Control Out Transfer","2 ","08,02,34,00,C3,00,00,00",
"6475","None","2017-08-02T01:46:47.9213096","0.0159985","UsbSpec","Interrupt In Transfer","2 ","00,08,02,38,8F,42,59,1A",
"6472","None","2017-08-02T01:46:47.9130248","0.0005437","UsbSpec","Control Out Transfer","2 ","08,02,30,00,C3,00,00,00",
"6471","None","2017-08-02T01:46:47.9129221","0.0159720","UsbSpec","Interrupt In Transfer","2 ","00,08,02,34,32,46,6A,0B",
"6468","None","2017-08-02T01:46:47.9054327","0.0006385","UsbSpec","Control Out Transfer","2 ","08,02,2C,00,C3,00,00,00",
"6467","None","2017-08-02T01:46:47.9053387","0.0159362","UsbSpec","Interrupt In Transfer","2 ","00,08,02,30,6D,27,BB,C0",
"6464","None","2017-08-02T01:46:47.8970924","0.0006056","UsbSpec","Control Out Transfer","2 ","08,02,28,00,C3,00,00,00",
"6463","None","2017-08-02T01:46:47.8970176","0.0158641","UsbSpec","Interrupt In Transfer","2 ","00,08,02,2C,D3,05,E0,01",
"6460","None","2017-08-02T01:46:47.8894550","0.0005966","UsbSpec","Control Out Transfer","2 ","08,02,24,00,C3,00,00,00",
"6459","None","2017-08-02T01:46:47.8893822","0.0159218","UsbSpec","Interrupt In Transfer","2 ","00,08,02,28,4A,34,64,41",
"6456","None","2017-08-02T01:46:47.8812879","0.0008217","UsbSpec","Control Out Transfer","2 ","08,02,20,00,C3,00,00,00",
"6455","None","2017-08-02T01:46:47.8812124","0.0157705","UsbSpec","Interrupt In Transfer","2 ","00,08,02,24,14,08,A1,45",
"6452","None","2017-08-02T01:46:47.8734294","0.0006369","UsbSpec","Control Out Transfer","2 ","08,02,1C,00,C3,00,00,00",
"6451","None","2017-08-02T01:46:47.8733531","0.0159505","UsbSpec","Interrupt In Transfer","2 ","00,08,02,20,89,19,41,27",
"6448","None","2017-08-02T01:46:47.8650097","0.0004855","UsbSpec","Control Out Transfer","2 ","08,02,18,00,C3,00,00,00",
"6447","None","2017-08-02T01:46:47.8648892","0.0162885","UsbSpec","Interrupt In Transfer","2 ","00,08,02,1C,2C,43,9C,0A",
"6444","None","2017-08-02T01:46:47.8574547","0.0006388","UsbSpec","Control Out Transfer","2 ","08,02,14,00,C3,00,00,00",
"6443","None","2017-08-02T01:46:47.8573735","0.0159297","UsbSpec","Interrupt In Transfer","2 ","00,08,02,18,0D,46,38,B5",
"6440","None","2017-08-02T01:46:47.8494669","0.0007627","UsbSpec","Control Out Transfer","2 ","08,02,10,00,C3,00,00,00",
"6439","None","2017-08-02T01:46:47.8493839","0.0154721","UsbSpec","Interrupt In Transfer","2 ","00,08,02,14,46,27,49,08",
"6436","None","2017-08-02T01:46:47.8410019","0.0004652","UsbSpec","Control Out Transfer","2 ","08,02,0C,00,C3,00,00,00",
"6435","None","2017-08-02T01:46:47.8408905","0.0164509","UsbSpec","Interrupt In Transfer","2 ","00,08,02,10,54,1A,63,0C",
"6432","None","2017-08-02T01:46:47.8334654","0.0007359","UsbSpec","Control Out Transfer","2 ","08,02,08,00,C3,00,00,00",
"6431","None","2017-08-02T01:46:47.8333846","0.0159589","UsbSpec","Interrupt In Transfer","2 ","00,08,02,0C,26,B9,4F,42",
"6428","None","2017-08-02T01:46:47.8249245","0.0004765","UsbSpec","Control Out Transfer","2 ","08,02,04,00,C3,00,00,00",
"6427","None","2017-08-02T01:46:47.8248792","0.0159800","UsbSpec","Interrupt In Transfer","2 ","00,08,02,08,C1,BC,02,46",
"6424","None","2017-08-02T01:46:47.8174522","0.0006362","UsbSpec","Control Out Transfer","2 ","08,02,00,00,C3,00,00,00",
"6423","None","2017-08-02T01:46:47.8173691","0.0159846","UsbSpec","Interrupt In Transfer","2 ","00,08,02,04,E7,01,A9,27",
"6420","None","2017-08-02T01:46:47.8090087","0.0005396","UsbSpec","Control Out Transfer","2 ","08,01,FC,00,C3,00,00,00",
"6419","None","2017-08-02T01:46:47.8089608","0.0158886","UsbSpec","Interrupt In Transfer","2 ","00,08,02,00,1D,41,D7,05",
"6416","None","2017-08-02T01:46:47.8014673","0.0007480","UsbSpec","Control Out Transfer","2 ","08,01,F8,00,C3,00,00,00",
"6415","None","2017-08-02T01:46:47.8013850","0.0159539","UsbSpec","Interrupt In Transfer","2 ","00,08,01,FC,5F,45,76,67",
"6412","None","2017-08-02T01:46:47.7930099","0.0005478","UsbSpec","Control Out Transfer","2 ","08,01,F4,00,C3,00,00,00",
"6411","None","2017-08-02T01:46:47.7929608","0.0159690","UsbSpec","Interrupt In Transfer","2 ","00,08,01,F8,8A,27,B7,9F",
"6408","None","2017-08-02T01:46:47.7854431","0.0006159","UsbSpec","Control Out Transfer","2 ","08,01,F0,00,C3,00,00,00",
"6407","None","2017-08-02T01:46:47.7853533","0.0159660","UsbSpec","Interrupt In Transfer","2 ","00,08,01,F4,9E,0A,7C,19",
"6404","None","2017-08-02T01:46:47.7774777","0.0006075","UsbSpec","Control Out Transfer","2 ","08,01,EC,00,C3,00,00,00",
"6403","None","2017-08-02T01:46:47.7773897","0.0155318","UsbSpec","Interrupt In Transfer","2 ","00,08,01,F0,D0,17,EC,42",
"6400","None","2017-08-02T01:46:47.7694337","0.0006268","UsbSpec","Control Out Transfer","2 ","08,01,E8,00,C3,00,00,00",
"6399","None","2017-08-02T01:46:47.7693982","0.0159211","UsbSpec","Interrupt In Transfer","2 ","00,08,01,EC,C8,43,C3,45",
"6396","None","2017-08-02T01:46:47.7611828","0.0004977","UsbSpec","Control Out Transfer","2 ","08,01,E4,00,C3,00,00,00",
"6395","None","2017-08-02T01:46:47.7610454","0.0163198","UsbSpec","Interrupt In Transfer","2 ","00,08,01,E8,63,0C,8A,27",
"6392","None","2017-08-02T01:46:47.7531830","0.0006695","UsbSpec","Control Out Transfer","2 ","08,01,E0,00,C3,00,00,00",
"6391","None","2017-08-02T01:46:47.7530799","0.0162575","UsbSpec","Interrupt In Transfer","2 ","00,08,01,E4,0E,42,46,1A",
"6388","None","2017-08-02T01:46:47.7449710","0.0005513","UsbSpec","Control Out Transfer","2 ","08,01,DC,00,C3,00,00,00",
"6387","Validation","2017-08-02T01:46:47.7448841","0.0161424","UsbSpec","Interrupt In Transfer","2 ","00,08,01,E0,B4,45,AF,5D",
"6384","None","2017-08-02T01:46:47.7375145","0.0008466","UsbSpec","Control Out Transfer","2 ","08,01,D8,00,C3,00,00,00",
"6383","None","2017-08-02T01:46:47.7374318","0.0156304","UsbSpec","Interrupt In Transfer","2 ","00,08,01,DC,EB,27,5A,B4",
"6380","None","2017-08-02T01:46:47.7291447","0.0005883","UsbSpec","Control Out Transfer","2 ","08,01,D4,00,C3,00,00,00",
"6379","None","2017-08-02T01:46:47.7291077","0.0157602","UsbSpec","Interrupt In Transfer","2 ","00,08,01,D8,DA,05,F0,01",
"6376","None","2017-08-02T01:46:47.7215651","0.0009368","UsbSpec","Control Out Transfer","2 ","08,01,D0,00,C3,00,00,00",
"6375","None","2017-08-02T01:46:47.7214749","0.0159399","UsbSpec","Interrupt In Transfer","2 ","00,08,01,D4,32,9A,D0,40",
"6372","None","2017-08-02T01:46:47.7132648","0.0005433","UsbSpec","Control Out Transfer","2 ","08,01,CC,00,C3,00,00,00",
"6371","None","2017-08-02T01:46:47.7131522","0.0159155","UsbSpec","Interrupt In Transfer","2 ","00,08,01,D0,8C,B4,15,45",
"6368","None","2017-08-02T01:46:47.7056233","0.0009107","UsbSpec","Control Out Transfer","2 ","08,01,C8,00,C3,00,00,00",
"6367","None","2017-08-02T01:46:47.7054972","0.0159580","UsbSpec","Interrupt In Transfer","2 ","00,08,01,CC,72,19,CE,27",
"6364","None","2017-08-02T01:46:47.6973527","0.0009436","UsbSpec","Control Out Transfer","2 ","08,01,C4,00,C3,00,00,00",
"6363","None","2017-08-02T01:46:47.6972848","0.0158520","UsbSpec","Interrupt In Transfer","2 ","00,08,01,C8,9A,42,A4,0A",
"6360","None","2017-08-02T01:46:47.6888798","0.0005026","UsbSpec","Control Out Transfer","2 ","08,01,C0,00,C3,00,00,00",
"6359","None","2017-08-02T01:46:47.6888341","0.0166483","UsbSpec","Interrupt In Transfer","2 ","00,08,01,C4,81,45,73,1D",
"6356","None","2017-08-02T01:46:47.6808355","0.0004406","UsbSpec","Control Out Transfer","2 ","08,01,BC,00,C3,00,00,00",
"6355","None","2017-08-02T01:46:47.6808279","0.0164418","UsbSpec","Interrupt In Transfer","2 ","00,08,01,C0,B5,27,1D,85",
"6352","None","2017-08-02T01:46:47.6729270","0.0004863","UsbSpec","Control Out Transfer","2 ","08,01,B8,00,C3,00,00,00",
"6351","None","2017-08-02T01:46:47.6728655","0.0159607","UsbSpec","Interrupt In Transfer","2 ","00,08,01,BC,31,1A,60,0C",
"6348","None","2017-08-02T01:46:47.6649385","0.0005064","UsbSpec","Control Out Transfer","2 ","08,01,B4,00,C3,00,00,00",
"6347","None","2017-08-02T01:46:47.6648755","0.0159456","UsbSpec","Interrupt In Transfer","2 ","00,08,01,B8,E6,F6,B9,41",
"6344","None","2017-08-02T01:46:47.6569501","0.0004968","UsbSpec","Control Out Transfer","2 ","08,01,B0,00,C3,00,00,00",
"6343","None","2017-08-02T01:46:47.6568836","0.0159766","UsbSpec","Interrupt In Transfer","2 ","00,08,01,B4,A1,72,6F,45",
"6340","None","2017-08-02T01:46:47.6490212","0.0004792","UsbSpec","Control Out Transfer","2 ","08,01,AC,00,C3,00,00,00",
"6339","None","2017-08-02T01:46:47.6489306","0.0159377","UsbSpec","Interrupt In Transfer","2 ","00,08,01,B0,FD,01,11,28",
"6336","None","2017-08-02T01:46:47.6412215","0.0006461","UsbSpec","Control Out Transfer","2 ","08,01,A8,00,C3,00,00,00",
"6335","None","2017-08-02T01:46:47.6411472","0.0157281","UsbSpec","Interrupt In Transfer","2 ","00,08,01,AC,86,40,DF,05",
"6332","None","2017-08-02T01:46:47.6334460","0.0006166","UsbSpec","Control Out Transfer","2 ","08,01,A4,00,C3,00,00,00",
"6331","None","2017-08-02T01:46:47.6333376","0.0155609","UsbSpec","Interrupt In Transfer","2 ","00,08,01,A8,C3,44,C3,73",
"6328","None","2017-08-02T01:46:47.6249670","0.0004732","UsbSpec","Control Out Transfer","2 ","08,01,A0,00,C3,00,00,00",
"6327","None","2017-08-02T01:46:47.6248927","0.0162205","UsbSpec","Interrupt In Transfer","2 ","00,08,01,A4,F3,27,BD,52",
"6324","None","2017-08-02T01:46:47.6174241","0.0005739","UsbSpec","Control Out Transfer","2 ","08,01,9C,00,C3,00,00,00",
"6323","None","2017-08-02T01:46:47.6173433","0.0159596","UsbSpec","Interrupt In Transfer","2 ","00,08,01,A0,A6,0A,62,19",
"6320","None","2017-08-02T01:46:47.6090437","0.0005649","UsbSpec","Control Out Transfer","2 ","08,01,98,00,C3,00,00,00",
"6319","None","2017-08-02T01:46:47.6089463","0.0159135","UsbSpec","Interrupt In Transfer","2 ","00,08,01,9C,1B,66,41,42",
"6316","None","2017-08-02T01:46:47.6014411","0.0005917","UsbSpec","Control Out Transfer","2 ","08,01,94,00,C3,00,00,00",
"6315","None","2017-08-02T01:46:47.6013392","0.0159550","UsbSpec","Interrupt In Transfer","2 ","00,08,01,98,3B,46,26,45",
"6312","None","2017-08-02T01:46:47.5931207","0.0004739","UsbSpec","Control Out Transfer","2 ","08,01,90,00,C3,00,00,00",
"6311","None","2017-08-02T01:46:47.5929935","0.0159184","UsbSpec","Interrupt In Transfer","2 ","00,08,01,94,5E,0C,F6,27",
"6308","None","2017-08-02T01:46:47.5854573","0.0005777","UsbSpec","Control Out Transfer","2 ","08,01,8C,00,C3,00,00,00",
"6307","None","2017-08-02T01:46:47.5853799","0.0159245","UsbSpec","Interrupt In Transfer","2 ","00,08,01,90,6A,41,0C,1A",
"6304","None","2017-08-02T01:46:47.5775036","0.0005641","UsbSpec","Control Out Transfer","2 ","08,01,88,00,C3,00,00,00",
"6303","None","2017-08-02T01:46:47.5773998","0.0155601","UsbSpec","Interrupt In Transfer","2 ","00,08,01,8C,19,45,FE,5B",
